,股票代码,财报发布日,财报统计截止日,净利润(元),营业总收入(元),应付账款(元),销售净利率(%),营业收入(元),存货(元),营业成本(元),管理费用(元),营业费用/营业总收入(%),管理费用/营业总收入(%),总市值(亿元),销售费用(元),财务费用(元),换手率(%),利润总额(元),每股收益(元),总股本(万股),盈余公积金(元),未分配利润(元),资本公积金(元),营业利润(元),经营活动产生的现金流量净额(元),每股未分配利润(元),每股公积金(元),每股净利润(元),每股营业利润(元),每股经营现金流(元),净利润与营业总收入之比,存货周转率,管理费用与营业总收入之比,股价,中文名称,上市日期,机构名称,上市年限,行业名称
3317,600580.XSHG,2022-10-29,2022-09-30,313964004.83,4058773003.68,3301479529.39,7.74,4058773003.68,3183799116.0,3082005114.34,308703545.05,4.12,7.61,152.5275,167338021.55,31515721.91,1.254,357402209.07,0.2168,131489.2656,480460138.31,5840422033.22,1990780938.06,360175524.62,257459703.2,4.441748158353088,1.5140254445683052,0.2387753885439603,0.27392009756574376,0.1958028300068321,0.07735441340162058,0.9680275048923659,0.07605834195952947,12.417499999999999,卧龙电驱,2002-06-06,卧龙电驱,20,电气设备I
3318,600616.XSHG,2022-10-29,2022-09-30,1959615.08,184671739.56,56680885.91,1.06,184671739.56,705217788.03,114761982.49,33720473.74,15.68,18.26,38.8023,28963053.09,-50076.21,0.8817,3357919.45,0.0043,66900.4922,73364891.9,771936876.5,375551751.38,3307047.62,57227319.42,1.1538582917929565,0.5613587270139696,0.0029291489726887246,0.00494323361644864,0.08554095424129034,0.01061134250789531,0.16273268263777546,0.182596827323675,5.778999999999999,金枫酒业,1992-09-29,金枫酒业,30,食品饮料I
3319,600033.XSHG,2022-10-29,2022-09-30,300156714.07,744624724.58,503053986.36,40.31,744624724.58,12079410.71,297677703.5,22585325.59,,3.03,74.6477,,18849152.68,0.3014,399395344.02,0.0854,274440.0,1133584084.65,5162805392.34,1659754886.66,402543788.74,541346069.01,1.8812146160690864,0.604778781030462,0.10937061436743915,0.14667824979594812,0.1972547985024049,0.4030979688987646,24.64339615951348,0.030331151846642056,2.7335,福建高速,2001-02-09,福建高速,21,交通运输I
3320,600104.XSHG,2022-10-29,2022-09-30,7389017476.56,211415869893.36,182699693798.28,3.6,205218230477.73,92209727862.62,184810497249.43,5732309550.37,3.98,2.71,1670.735,8406444773.2,92458058.31,0.1111,8666010774.53,0.4913,1168346.125,40843171648.51,153580909854.72,56758044443.52,8434986578.24,9803760729.14,13.145155067358143,4.857981999428466,0.6324339438845659,0.7219595629882368,0.8391144130460483,0.034950155256968575,2.0042407838441147,0.027113903763522705,14.372499999999999,上汽集团,1997-11-25,上汽集团,24,汽车I
3321,600107.XSHG,2022-10-29,2022-09-30,-26874683.2,100985654.53,57774910.09,-26.61,100985654.53,277020873.62,70091570.37,8233396.63,28.23,8.15,24.3,28510902.36,3797281.04,3.0895,-27463167.66,-0.0739,36000.0,38185489.37,148013164.45,179738808.15,-27461029.37,-26918098.94,0.41114767902777777,0.49927446708333334,-0.07465189777777778,-0.0762806371388889,-0.07477249705555557,-0.26612377099577333,0.2530190936663757,0.08153035862686901,6.815500000000002,美尔雅,1997-11-06,美尔雅,24,纺织服装I
3322,600328.XSHG,2022-10-29,2022-09-30,481369045.09,4201277638.58,2020396968.2,11.46,4201277638.58,980954328.81,2967291801.07,144342750.21,2.82,3.44,146.059,118395357.7,20717704.23,1.6713,652835948.49,0.37799999999999995,97113.6719,138629412.36,3929561281.87,4125801577.52,663729906.25,236088030.79,4.046352284893884,4.248425063948179,0.49567587721909623,0.6834567093019166,0.24310483392400692,0.11457682317151005,3.0249031111057283,0.03435687013029369,15.381499999999999,中盐化工,2000-12-22,中盐化工,21,化工I
3323,603031.XSHG,2022-10-29,2022-09-30,205114022.12,976182477.41,194068811.69,21.01,976182477.41,282099779.62,487181245.19,51026927.61,18.09,5.23,48.0256,176552447.37,13365591.91,0.8376,241165850.22,0.34700000000000003,11200.0,31134839.69,282779737.14,206341440.42,219140944.02,252054790.58,2.5248190816071427,1.8423342894642858,1.8313751974999999,1.956615571607143,2.250489201607143,0.21011852483175789,1.7269820126986741,0.052271915129417465,42.41799999999999,安孚科技,2016-08-22,安孚科技,6,商业贸易I
3324,603103.XSHG,2022-10-29,2022-09-30,-38208334.55,392701961.85,287341747.19,-9.73,392701961.85,119820387.41,410575796.27,12942100.75,1.19,3.3,73.2501,4690945.26,26278665.11,0.2926,-19806349.08,-0.0602,63420.0,146851653.27,35673698.1,568561432.32,-28052366.32,145569830.98,0.05624991816461684,0.8965017854304637,-0.060246506701356034,-0.04423268104698833,0.22953300375275934,-0.09729601138227671,3.426593797139852,0.03295654722230158,11.438499999999998,横店影视,2017-10-12,横店影视,5,传媒I
3325,603966.XSHG,2022-10-29,2022-09-30,69402428.59,537256417.47,323623380.11,12.92,537256417.47,904004249.21,401534465.14,19043896.2,2.34,3.54,33.126,12565880.47,5471269.54,0.8452,80629647.45,0.2295,30032.5938,63206020.12,711792812.92,280003086.52,79712529.36,-38804965.07,2.3700677259517957,0.9323306817408491,0.2310903582027604,0.2654200629184416,-0.1292095026104605,0.1291793384559718,0.44417320548094413,0.03544656812045134,12.3535,法兰泰克,2017-01-25,法兰泰克,5,机械设备I
3326,688067.XSHG,2022-10-29,2022-09-30,11915935.05,56997836.51,9091199.87,20.91,56997836.51,42418302.87,25089631.96,4038727.89,24.08,7.09,12.9064,13725767.23,-107008.26,0.5042,13143890.94,0.1752,6800.0,24183413.89,153973247.09,234815828.7,13363939.15,16013044.02,2.2643124572058824,3.4531739514705877,0.17523433897058824,0.1965285169117647,0.23548594147058824,0.20905942715754494,0.5914812772423397,0.07085756473039857,19.827499999999997,爱威科技,2021-06-16,爱威科技,1,医药生物I
3327,603369.XSHG,2022-10-29,2022-09-30,463406506.31,1870346880.75,584050108.71,24.78,1869772679.28,3041718731.82,381229981.02,77040339.57,19.98,4.12,575.5646,373681411.22,-15723466.14,0.6333,617399488.37,0.3694,125450.0,627250000.0,8457548145.63,716746782.16,622312450.02,1346459855.18,6.741768151159825,0.5713405995695496,0.3693953816739737,0.4960641291510562,1.0733039897807892,0.24776500609564803,0.12533373879441265,0.04119040182487817,43.0145,今世缘,2014-07-03,今世缘,8,食品饮料I
3328,600827.XSHG,2022-10-29,2022-09-30,-168406966.6,7997074164.34,5060454023.18,-2.11,7997074164.34,2932280560.87,6038148723.57,575608790.58,17.47,7.2,180.201,1396856401.65,30885750.48,0.2855,-89103047.18,-0.0414,178416.8125,1458997663.42,8689358308.6,3051080458.41,-105713108.52,1279976625.17,4.87025756532894,1.7100857344427673,-0.0943896285558851,-0.05925064294038993,0.717408077879432,-0.02105857256532004,2.059198837978347,0.07197742308639764,10.388,百联股份,1994-02-04,百联股份,28,商业贸易I
3329,002495.XSHE,2022-10-29,2022-09-30,3233544.82,66332629.77,14179572.66,4.87,66332629.77,23432814.2,47994635.89,9852904.05,1.4,14.85,23.4842,925855.52,-471981.99,1.5351,4219914.78,0.0035,93562.5625,58740017.37,167258697.53,54952715.98,4239914.78,16275481.86,0.17876669157068031,0.05873365853997425,0.003456024219088698,0.004531636016275206,0.017395292973084186,0.04874742387286479,2.048180618869073,0.14853781742354702,2.4804999999999997,佳隆股份,2010-11-02,佳隆股份,11,食品饮料I
3330,600623.XSHG,2022-10-29,2022-09-30,321764045.2,9955505180.32,5623802794.27,3.27,9850870429.68,4180205096.67,9383801484.72,281935108.56,1.46,2.83,138.3311,145845742.2,48364007.56,0.2279,507643678.25,0.0505,213144.9531,589490019.34,10058585788.32,9144747460.56,501443805.77,1677289310.7,4.71912923202121,4.290388924324946,0.15096019892577037,0.235259525725078,0.786924243950114,0.0323202127237161,2.2448184401753983,0.028319518040865282,6.5085,华谊集团,1992-12-04,华谊集团,29,化工I
3331,600130.XSHG,2022-10-29,2022-09-30,9254318.61,128472824.01,94441803.46,7.2,128472824.01,53382352.87,110730885.87,7489534.84,0.6,5.83,27.264,773812.67,-7673196.35,3.1261,9416205.22,0.0065,76800.0,66404174.11,-300561156.82,455922182.76,9139006.5,3822233.37,-0.3913556729427083,0.59364867546875,0.0120498940234375,0.011899748046875,0.0049768663671875,0.0720332777092194,2.074297589311185,0.05829664676334221,3.7065000000000006,波导股份,2000-07-06,波导股份,22,电子I
3332,600137.XSHG,2022-10-29,2022-09-30,3860344.03,81721923.69,46493827.93,4.72,81721923.69,76490414.43,67721467.34,1962022.97,2.86,2.4,13.2313,2335535.07,-267821.49,1.1535,4019471.24,0.0397,9721.7588,16284284.23,62742016.41,341797748.84,4179471.24,-21656490.74,0.6453772172376875,3.515801573270877,0.03970828848376695,0.04299089625634407,-0.22276309447216486,0.047237557018893025,0.8853588759409209,0.024008526493363557,14.241499999999998,浪莎股份,1998-04-16,浪莎股份,24,纺织服装I
3333,688468.XSHG,2022-10-29,2022-09-30,48730176.59,136387666.48,28229830.41,35.73,136387666.48,121249941.15,33993550.36,11257137.88,19.06,8.25,39.2579,26000019.82,-1462187.73,0.1624,56859594.04,0.1215,40100.0,24739591.11,355536963.02,560917556.3,57204741.17,82114370.84,0.8866258429426435,1.3987968985037404,0.12152163738154613,0.14265521488778057,0.20477399211970077,0.35729166608438045,0.2803593143022321,0.08253779957186054,11.017,科美诊断,2021-04-09,科美诊断,1,医药生物I
3334,600007.XSHG,2022-10-29,2022-09-30,298435642.0,936623188.0,85503118.0,31.86,936623188.0,30509724.0,383105966.0,28662043.0,2.27,3.06,137.89700000000002,21280668.0,20978335.0,0.2085,398114442.0,0.29600000000000004,100728.25,503641267.0,5514673716.0,1872984978.0,395660916.0,667119119.0,5.474803459803978,1.8594435801277198,0.29627799748332767,0.392800347469553,0.6622959487532049,0.3186293547112139,12.556847974108189,0.030601466381803905,13.8095,中国国贸,1999-03-12,中国国贸,23,房地产I
3335,600559.XSHG,2022-10-29,2022-09-30,170692620.45,1429718676.63,363756311.59,11.94,1429718676.63,2814291188.61,468700005.65,121653885.5,27.0,8.51,217.9843,386089210.8,-6877264.74,1.2718,242625782.9,0.1866,91474.7422,141152439.67,1765911567.0,1471180546.49,242053673.17,567825024.27,1.930490892381001,1.608291547051772,0.18660082154350144,0.2646125775799126,0.6207451484569475,0.11938895619125628,0.16654282525806952,0.08508938680632698,22.844499999999996,老白干酒,2002-10-29,老白干酒,20,食品饮料I
3336,603116.XSHG,2022-10-29,2022-09-30,-1071703.23,541028368.19,407124894.09,-0.2,541028368.19,558223645.11,356604893.91,59905851.03,23.04,11.07,29.6167,124679848.1,-7054961.88,0.2942,-6944854.77,0.0014,57620.0781,115675863.02,1813736318.85,728502958.7,-9632094.24,2103599.03,3.147750538800467,1.264321366305125,-0.0018599475483876513,-0.016716558806608075,0.0036508090571296882,-0.0019808632837227417,0.6388208328934718,0.11072589637104219,5.1655,红蜻蜓,2015-06-29,红蜻蜓,7,纺织服装I
3337,601001.XSHG,2022-10-29,2022-09-30,1471197460.24,3922939046.3,4080033719.84,37.5,3922939046.3,359072052.51,1703883866.64,83884593.69,0.93,2.14,292.3954,36646832.65,70317382.3,1.3756,1936961034.2,0.6276,167370.0,969726325.32,10702746318.38,163959572.71,1944868431.62,1281137072.83,6.394662316054251,0.09796234254047918,0.8790090579195794,1.1620173457728387,0.7654520361056342,0.375024297567812,4.74524222848713,0.021383098921487823,15.720499999999998,晋控煤业,2006-06-23,晋控煤业,16,煤炭I
3338,600833.XSHG,2022-10-29,2022-09-30,41371791.6,831547905.95,325422748.79,4.98,831547905.95,526304738.75,694279447.42,21196693.98,6.66,2.55,20.814,55409294.41,590217.92,2.3729,55101601.39,0.1855,22308.6348,61754430.86,368403148.54,65189347.33,55189101.33,347449200.9,1.6513926192381798,0.2922157627054794,0.18545192016859768,0.24738896765659546,1.557465098222864,0.049752745817734804,1.3191586476476505,0.02549064681461002,9.575,第一医药,1994-02-24,第一医药,28,医药生物I
3339,600834.XSHG,2022-10-29,2022-09-30,21965189.86,89308273.97,70324706.08,24.59,89308273.97,23503550.23,56737315.96,9657654.43,1.1,10.81,39.1931,985921.62,2648050.63,0.4518,29298986.34,0.0421,47738.1914,226554728.01,884715714.35,27897075.75,29303450.87,152048584.84,1.8532660924184068,0.05843764694864414,0.04601177634894647,0.061383663709555614,0.3185051221693329,0.2459479831328779,2.41398918056134,0.10813840645094264,8.256499999999999,申通地铁,1994-02-24,申通地铁,28,交通运输I
3340,600838.XSHG,2022-10-29,2022-09-30,9369077.87,13882494.77,3701574.17,67.49,13882494.77,20374957.5,11386884.61,7290556.69,42.22,52.52,25.1754,5860637.25,-765330.97,2.5146,9369077.87,0.0234,40088.1992,119236597.46,566599801.54,183685739.04,10049064.04,-9167572.26,1.4133830225529311,0.45820401690680085,0.023371161730806802,0.025067387012984107,-0.022868506051526502,0.6748843075559106,0.5588666680654426,0.5251618538877361,6.032500000000001,上海九百,1994-02-24,上海九百,28,商业贸易I
3341,600303.XSHG,2022-10-29,2022-09-30,-82456389.63,474814191.41,720272676.17,-17.37,474814191.41,329232975.15,448771924.84,56988887.98,6.06,12.0,64.1148,28791989.79,4218465.46,,-84807549.74,-0.1203,67560.4219,290341229.76,223609067.53,1110367828.91,-92485880.59,-51995201.3,0.3309764226472363,1.6435181985001786,-0.12204836398453574,-0.13689358057428,-0.07696103700619429,-0.17366033097102454,1.3630831621150268,0.12002355660593626,7.891,ST曙光,2000-12-26,ST曙光,21,汽车I
3342,600638.XSHG,2022-10-29,2022-09-30,17050657.94,1097495384.48,533489709.98,1.71,997810645.53,9215414588.56,863728463.05,51999058.23,7.59,4.74,35.4207,83269424.57,1242831.38,0.3874,40295842.99,0.0197,67339.6797,364976349.16,2456466112.89,902640279.28,44628135.08,1507418386.15,3.647873176459436,1.3404285308473187,0.025320372796486593,0.0662731620922753,2.238529189425295,0.015535972343135371,0.09372648997498507,0.04737975117283748,5.2095,新黄浦,1993-03-26,新黄浦,29,房地产I
3343,601233.XSHG,2022-10-29,2022-09-30,-362634127.21,17337027122.32,4188492863.65,-2.09,17337027122.32,10860239732.2,17000759970.1,309114667.47,0.14,1.78,325.5011,24909073.42,125134736.75,0.3283,-542938899.06,-0.1519,241111.9531,1149598914.09,19681929646.22,13731457735.19,-551963868.36,-24115983.05,8.162983789549834,5.695054748901207,-0.15040072569923535,-0.22892430726197785,-0.010001985691683238,-0.02091674222180447,1.5654129548994855,0.01782973893327076,13.2835,桐昆股份,2011-05-18,桐昆股份,11,石油石化I
3344,600493.XSHG,2022-10-29,2022-09-30,12791520.42,327711070.45,160378913.08,3.9,327711070.45,333392312.89,284488925.08,10991248.07,3.3,3.35,13.9264,10807080.87,600900.76,1.1154,16970111.37,0.047,27200.0,96409670.36,264236574.58,190925681.46,17121576.25,51662273.17,0.9714579947794119,0.7019326524264706,0.04702764860294118,0.06294697150735294,0.18993482783088236,0.03903292129385555,0.8533157906789073,0.033539446973540596,5.243,凤竹纺织,2004-04-21,凤竹纺织,18,纺织服装I
3345,600125.XSHG,2022-10-29,2022-09-30,140069012.5,2905630800.77,557255103.26,4.82,2905630800.77,1577678397.02,2682107387.48,30097828.3,0.49,1.04,67.8871,14136680.7,4862027.18,1.031,195512028.44,0.1043,130552.1875,741181233.63,4515349997.89,158133150.0,195828880.85,354115662.96,3.4586551817754874,0.12112638863289824,0.10728967103672621,0.15000045927993355,0.2712445266074151,0.04820605992436525,1.7000342988444934,0.0103584489440379,5.4405,铁龙物流,1998-05-11,铁龙物流,24,交通运输I
3346,600128.XSHG,2022-10-29,2022-09-30,9778543.78,1548286506.6,575266999.17,0.63,1548286506.6,225186228.8,1463747685.75,33115431.86,3.73,2.14,18.1868,57783736.59,-17212274.63,1.0606,12089870.33,0.015,24676.75,150347151.45,468659722.27,495984726.04,11997635.58,-19708074.23,1.8991954867233325,2.009927263679374,0.03962654636449289,0.04861918842635274,-0.0798649507329774,0.006315719822084768,6.500165190163706,0.021388439231909792,7.783500000000001,弘业股份,1997-09-01,弘业股份,25,商业贸易I
3347,600306.XSHG,2022-10-29,2022-09-30,-22302565.68,25132536.99,138188920.53,-88.74,25132536.99,12484239.04,9656038.15,7694901.82,1.8,30.62,21.6523,451659.42,23015314.57,0.7749,-22471435.29,-0.0963,23157.4922,18813049.91,-802017131.96,494985950.47,-22470495.69,-18845406.28,-3.4633159974032073,2.137476485774224,-0.09630820767371347,-0.097033372594637,-0.08137930531182475,-0.887398104253223,0.7734582876106161,0.3061729033985598,9.434999999999999,*ST商城,2000-12-26,*ST商城,21,商业贸易I
3348,000935.XSHE,2022-10-29,2022-09-30,243101971.1,269689326.72,72680822.48,90.14,269689326.72,64537264.81,154512001.06,18362998.33,1.38,6.81,157.8795,3727357.27,-137862.96,0.4503,275074750.78,0.3187,76344.0312,306970335.89,4373758726.95,992825499.87,275140273.6,96435349.56,5.729012023863366,1.3004625040942297,0.31842957108610215,0.360395265059045,0.12631681618614868,0.9014148763565869,2.3941516814338013,0.06808945149344024,20.148499999999995,四川双马,1999-08-24,四川双马,23,建筑材料I
3349,000932.XSHE,2022-10-29,2022-09-30,1662381382.01,40212577487.26,10089209772.0,4.15,40068633300.52,10392884988.09,36181804255.52,579030735.71,0.28,1.44,281.8722,112529254.35,-61305997.65,0.7543,1879353316.06,0.1896,690863.25,1328567259.64,26441782804.4,13983541482.19,1881050373.13,4552835924.43,3.827354082649497,2.024067929824028,0.2406237966790099,0.272275355959374,0.6590068185606921,0.041339836585622236,3.4814013911424486,0.014399244512328173,4.1365,华菱钢铁,1999-08-03,华菱钢铁,23,钢铁I
3350,600543.XSHG,2022-10-29,2022-09-30,-15784179.72,27256720.1,36291627.51,-57.91,27256720.1,139060471.1,27022185.75,11048824.34,26.28,40.54,17.9506,7163509.66,-1017020.26,1.2877,-15570624.44,-0.0449,32112.0,133348600.87,111063674.64,465934924.36,-15673335.84,-2591617.35,0.3458634611360239,1.450968249750872,-0.049153524289985054,-0.04880834529147982,-0.008070557268310912,-0.5790931433455928,0.19431967644182677,0.40536147781038406,5.3870000000000005,*ST莫高,2004-03-24,*ST莫高,18,食品饮料I
3351,603326.XSHG,2022-10-29,2022-09-30,53481555.83,461247260.31,137245611.94,11.59,461247260.31,100725351.36,248701026.04,22500779.09,21.39,4.88,22.0543,98660460.74,926669.02,0.156,65307651.2,0.1695,31551.2676,38134962.06,340265992.24,308690005.77,65603080.24,146906035.99,1.0784542686329346,0.9783759235397566,0.1695068372783856,0.2079253393927032,0.465610567069578,0.11594986123940453,2.469100605577674,0.04878246664246295,6.998499999999998,我乐家居,2017-06-16,我乐家居,5,轻工制造I
3352,688288.XSHG,2022-10-29,2022-09-30,-28272259.19,59536345.46,67976418.18,-47.49,59536345.46,84121835.77,40065899.72,7704241.1,11.72,12.94,16.5668,6978744.01,-584856.59,0.5462,-23725790.53,-0.2709,10034.3916,24979192.1,75711515.69,653130301.87,-23699095.76,7492765.73,0.7545202410677294,6.5089178089282465,-0.2817535962020856,-0.23617870125778226,0.07467085229163271,-0.47487394416902795,0.4762841817853971,0.12940399751570508,17.8435,鸿泉物联,2019-11-06,鸿泉物联,2,计算机I
3353,603308.XSHG,2022-10-29,2022-09-30,75821971.07,554773588.78,508492993.51,13.67,554773588.78,1305680775.28,340443834.35,38245333.79,2.12,6.89,128.295,11738486.22,31265991.6,1.5611,77434687.67,0.1186,68314.6953,93970360.91,1326553575.64,1936240157.29,77454686.67,-44474813.55,1.9418275523509507,2.834295240265823,0.11098925456233423,0.11337924633911087,-0.0651028499134651,0.13667191914586227,0.26074048174370396,0.06893863472142778,19.758999999999997,应流股份,2014-01-22,应流股份,8,机械设备I
3354,600800.XSHG,2022-10-29,2022-09-30,-95452206.92,1212944640.49,299720395.59,-7.87,1212944640.49,602149362.8,1259833727.96,20587498.41,0.47,1.7,44.2299,5659901.92,11859436.88,0.7866,-115643883.12,-0.0805,118578.7578,141129691.77,-713166650.13,2051194854.89,-114579369.91,494791832.21,-0.6014286735343081,1.729816446845929,-0.08049688552227353,-0.09662723074165985,0.41726852379794444,-0.0786946112243339,2.0922279517190914,0.01697315584137719,3.7699999999999996,渤海化学,1993-12-06,渤海化学,28,石油石化I
3355,002277.XSHE,2022-10-29,2022-09-30,56322114.7,371233716.42,842087500.58,15.34,367124970.69,2637816147.56,162005813.39,136608258.09,23.4,36.8,51.0267,86853205.2,80559242.32,0.7391,37248923.72,0.0448,139417.2812,664302385.54,3954282217.78,706650256.99,37724696.27,-229273549.43,2.836292734834941,0.5068598748359469,0.040398230560244205,0.027058838004366426,-0.16445131296248516,0.15171605435827185,0.061416643286476426,0.36798451231042417,3.6079999999999997,友阿股份,2009-07-17,友阿股份,13,商业贸易I
3356,002275.XSHE,2022-10-29,2022-09-30,21467877.53,443488378.21,104468307.46,4.84,443488378.21,275837254.83,119606461.0,61549852.28,40.42,13.88,78.4404,179265075.79,3600785.84,0.4641,36904043.59,0.0365,58756.8594,325497046.54,1472298851.6,620025546.22,40476997.91,35629954.12,2.505748037989927,1.0552394265987606,0.03653680225461472,0.06888897453562672,0.06063965038948286,0.04840685480112979,0.4336124251008593,0.13878571638884077,13.574499999999997,桂林三金,2009-07-10,桂林三金,13,医药生物I
3357,601225.XSHG,2022-10-29,2022-09-30,8096016917.8,47049065531.41,14283528247.65,17.21,47049065531.41,2414738751.34,28647271714.23,1973451030.2,0.43,4.19,2207.5515,200264614.46,-224406173.85,0.3174,9066804304.51,0.3825,969500.0,5893680919.03,74782305006.96,5296647269.45,9112373494.93,20293841745.28,7.7134920069066535,0.5463277224806601,0.8350713685198556,0.9399044347529655,2.093227616841671,0.17207604075356378,11.863507676899994,0.04194453190324306,21.910500000000003,陕西煤业,2014-01-28,陕西煤业,8,煤炭I
3358,600151.XSHG,2022-10-29,2022-09-30,-23703910.06,2217078733.0,1078386948.33,-1.07,2217078733.0,983041597.93,2087215365.2,65689449.82,1.51,2.96,127.6485,33367233.81,-50014254.14,0.6062,-15916118.13,-0.0199,143425.2344,256646116.58,-1059174231.8,4868605692.97,-16085633.73,117028351.22,-0.7384852715987613,3.3945251777604906,-0.01652701503969095,-0.011215344215606177,0.08159537037507537,-0.010691505767107099,2.123221814412604,0.029628830425482235,9.352499999999997,航天机电,1998-06-05,航天机电,24,电气设备I
3359,600159.XSHG,2022-10-29,2022-09-30,-6369690.67,307935796.72,561120451.18,-2.07,307935796.72,2439965345.5,273919738.23,14808588.91,1.95,4.81,23.3231,6015312.17,-1239241.62,1.5331,-3296670.89,-0.0099,83000.3203,35990215.33,1216173955.47,343387345.38,-3406352.76,-15777655.14,1.4652641713600711,0.41371809667582693,-0.0076742964930461835,-0.004104023632303982,-0.01900914970324518,-0.020685125723761938,0.11226378224395156,0.04808985856056598,2.7484999999999995,大龙地产,1998-05-26,大龙地产,24,房地产I
3360,600791.XSHG,2022-10-29,2022-09-30,-49952730.29,182309853.86,925384104.42,-27.4,182309853.86,20311141113.84,165181011.2,25558306.07,18.31,14.02,19.7003,33386339.68,5100314.46,2.3484,-49797907.15,-0.0842,45288.0,211955350.73,596129661.92,11381476.19,-50107967.85,-149096609.18,1.3163082095036212,0.025131328806747923,-0.1103001463743155,-0.11064292494700582,-0.32921879787140085,-0.2739990693446546,0.008132532302059865,0.14019157784870379,4.4155,京能置业,1997-01-30,京能置业,25,房地产I
3361,600372.XSHG,2022-10-29,2022-09-30,182504119.39,2713113531.4,6538352443.31,6.73,2713113531.4,7015089672.19,1858874411.48,240678709.06,0.97,8.87,355.9484,26375141.85,29347108.57,0.6156,175307612.21,0.0908,192821.4219,487872485.06,5292495972.6,4295396664.06,175085425.6,-535219363.84,2.7447655558440838,2.2276553205212104,0.09464929653129998,0.09080185379547812,-0.27757256354927856,0.06726740966708666,0.26498227369054983,0.08870941310583742,18.998,中航电子,2001-07-06,中航电子,21,国防军工I
3362,002457.XSHE,2022-10-29,2022-09-30,47460812.17,531173610.11,276117113.49,8.97,529374662.0,1078647455.79,374671858.73,50063401.77,4.84,9.43,25.8949,25717460.02,7663257.18,0.9088,52274456.04,0.1252,33499.1992,157441983.2,907717376.35,823366831.04,51020673.17,107796162.22,2.7096688817265813,2.457870190043229,0.14167745290460554,0.15230415767670052,0.3217872808732693,0.08935084738146425,0.3473533977379021,0.09425054411048855,7.708,青龙管业,2010-08-03,青龙管业,12,建筑材料I
3363,600575.XSHG,2022-10-29,2022-09-30,337160926.22,6590910097.37,1086620110.02,5.12,6590910097.37,1331897074.91,6046396954.26,112118758.03,0.15,1.7,96.3793,9858770.93,41377846.07,0.5027,423932397.09,0.0668,388626.0938,308491017.99,1493760097.1,5004602444.77,430166958.65,168382514.22,0.3843694803130587,1.2877679920652823,0.08675715079325433,0.11068915996962837,0.04332763983332918,0.05115544306309668,4.539687839368948,0.017011119310327,2.4869999999999997,淮河能源,2003-03-28,淮河能源,19,煤炭I
3364,600203.XSHG,2022-10-29,2022-09-30,-92506285.37,3978354231.77,1523769380.39,-2.33,3978354231.77,2064160969.74,3878461024.75,64040821.02,0.77,1.61,34.0968,30631033.53,4333224.08,0.6925,-96809725.54,-0.1153,59298.8086,52440808.83,-271450625.08,2291274390.62,-89612954.77,186643236.45,-0.45776741807929,3.863946754943741,-0.15600024276035795,-0.15112100375318502,0.31475039862773907,-0.02325240035974455,1.8789527956429326,0.016097314942090452,5.968,福日电子,1999-05-14,福日电子,23,电子I
3365,603165.XSHG,2022-10-29,2022-09-30,27907139.66,638897498.8,166626203.38,4.37,638897498.8,67883225.26,603547239.44,8055921.99,0.2,1.26,30.0149,1280715.89,-1202946.75,0.6576,28710581.77,0.1002,27843.127,131600945.0,1082115442.0,567435687.47,28750581.77,158616497.5,3.8864723850880685,2.0379739943361965,0.10022990470861984,0.10325916974052518,0.5696791797128246,0.04368015168695477,8.89096293124479,0.012609099276692928,10.983,荣晟环保,2017-01-17,荣晟环保,5,轻工制造I
3366,605303.XSHG,2022-10-29,2022-09-30,-33296799.35,89668092.57,887700613.35,-37.13,89668092.57,25617237.0,79106299.73,20622628.14,4.55,23.0,16.4623,4079129.09,-7792511.87,0.6766,-33446141.65,-0.2062,16123.7412,64839123.32,415462653.34,896027868.77,-31896737.71,16539175.34,2.5767137303096876,5.55719580000453,-0.206507899977953,-0.19782466931434003,0.10257653688958987,-0.3713338646520961,3.0880106129322225,0.22998847805199837,10.421000000000001,园林股份,2021-03-01,园林股份,1,建筑装饰I
3367,603778.XSHG,2022-10-29,2022-09-30,-34893924.01,24847248.36,151225449.15,-140.43,24847248.36,3999572.69,23931445.38,12458082.05,1.28,50.14,19.0286,316824.64,-92596.47,1.6764,-34840248.56,-0.0307,64285.7148,47672869.79,115556044.21,394382047.69,-34781316.25,-16996721.94,0.1797538451108581,0.6134831803876901,-0.05427943691465339,-0.05410426928938807,-0.02643934502848524,-1.404337554985505,5.983500547404728,0.5013867881666717,2.9764999999999997,乾景园林,2015-12-31,乾景园林,6,建筑装饰I
3368,603577.XSHG,2022-10-29,2022-09-30,9735170.41,1005411759.09,595133663.99,0.97,1005411759.09,1539512506.36,899779265.58,17005208.48,0.92,1.69,35.7453,9284887.32,34401052.35,0.5277,6417766.27,0.0263,33913.9102,84276124.72,431905259.18,905486398.58,5748007.83,396819595.98,1.2735342419465392,2.669955759274258,0.028705538089205652,0.016948820693639746,1.1700791611460952,0.009682769593635268,0.584457262843174,0.0169136757415603,10.9575,汇金通,2016-12-22,汇金通,5,电气设备I
