,股票代码,财报发布日,财报统计截止日,净利润(元),营业总收入(元),应付账款(元),销售净利率(%),营业收入(元),存货(元),营业成本(元),管理费用(元),营业费用/营业总收入(%),管理费用/营业总收入(%),总市值(亿元),销售费用(元),财务费用(元),换手率(%),利润总额(元),每股收益(元),总股本(万股),盈余公积金(元),未分配利润(元),资本公积金(元),营业利润(元),经营活动产生的现金流量净额(元),每股未分配利润(元),每股公积金(元),每股净利润(元),每股营业利润(元),每股经营现金流(元),净利润与营业总收入之比,存货周转率,管理费用与营业总收入之比,股价,中文名称,上市日期,机构名称,上市年限,行业名称
3090,603699.XSHG,2020-10-30,2020-09-30,143640266.16,1008358702.63,826063639.54,14.24,1008358702.63,1511078137.19,666375834.03,45179509.53,7.85,4.48,115.05,79141605.7,21959671.98,0.8370000000000001,169821767.92,0.1896,75000.0,333571302.66,885634797.3,795736176.32,169667450.39,272699680.51,1.1808463963999998,1.0609815684266666,0.19152035488,0.22622326718666663,0.3635995740133333,0.14244957254333962,0.44099363072593456,0.04480499787641328,14.464000000000002,纽威股份,2014-01-17,纽威股份,6,机械设备I
3091,000697.XSHE,2020-10-30,2020-09-30,-60079835.3,217813015.93,175962426.07,-27.58,217813015.93,332768072.75,231957201.53,41033239.07,1.34,18.84,74.5494,2925606.62,21640792.4,1.1320000000000001,-68758616.75,-0.08800000000000001,67161.6094,46988336.62,-1395876459.18,2031246631.38,-72187185.94,-48544944.4,-2.0783844694168394,3.024416254354977,-0.08945562180051034,-0.107482811363362,-0.07228079379527197,-0.2758321629379038,0.6970536554576959,0.18838745193807482,10.5885,*ST炼石,1997-03-25,*ST炼石,23,国防军工I
3092,600339.XSHG,2020-10-30,2020-09-30,351737380.17,16589766411.83,28100999669.71,2.12,16589766411.83,10609426819.51,15069706024.07,632065645.05,0.12,3.81,166.9361,19124753.97,270366581.77,0.43200000000000005,484587867.61,0.0626,558314.75,1051876799.26,3551547775.64,14365054558.74,455821720.48,965496001.19,0.6361192813981719,2.57293122897792,0.06299983659217315,0.08164242848321668,0.17293041267313825,0.021202069482978345,1.4204071794300759,0.03809973144644641,2.910000000000001,中油工程,2000-12-25,中油工程,19,采掘I
3093,603661.XSHG,2020-10-30,2020-09-30,148299956.05,1438237029.69,799676246.07,10.31,1438237029.69,703902504.83,993902506.74,57687393.75,10.54,4.01,67.95,151534495.72,35059395.92,3.141,174479568.95,1.4559,10000.0,50000000.0,1241605513.11,1353957140.2,174581397.0,85891213.1,12.416055131099998,13.539571402000002,1.4829995605000001,1.74581397,0.8589121309999999,0.10311231944985093,1.411988876186821,0.04010979592316159,47.677,恒林股份,2017-11-21,恒林股份,2,轻工制造I
3094,002664.XSHE,2020-10-30,2020-09-30,64947066.03,805347390.42,342048536.58,8.06,805347390.42,554397217.92,638062787.57,26099972.14,2.42,3.24,67.2834,19482755.78,4611215.64,1.6421,76854274.45,0.1745,40002.0,166744520.45,1566485952.86,438945483.88,79565448.14,147060476.36,3.91601908119594,1.0973088442577872,0.16235954709764513,0.1989036751662417,0.36763280925953706,0.08064478360838694,1.1509126794753741,0.032408340115671695,16.37,信质集团,2012-03-16,信质集团,8,国防军工I
3095,300659.XSHE,2020-10-30,2020-09-30,33602137.33,203373215.8,83208844.94,16.52,203373215.8,70683785.19,66252980.36,30611213.4,17.91,15.05,104.4863,36433951.78,-2180008.62,1.6885,36343046.45,0.1483,22660.2188,31747149.68,187452478.66,909119434.77,36460084.38,33641735.8,0.8272315475612266,4.011962297424948,0.14828690590578059,0.16089908355165575,0.14846165474801154,0.16522400552019986,0.9373151166411098,0.15051742816568078,45.04950000000001,中孚信息,2017-05-26,中孚信息,3,计算机I
3096,300375.XSHE,2020-10-30,2020-09-30,38782456.63,416166242.22,220812876.82,9.32,416166242.22,391696657.15,314271511.42,24074547.68,3.54,5.78,35.4139,14723508.02,1199445.2,5.3106,45278031.84,0.0518,71112.3203,142459710.48,924107319.97,504874109.68,44901537.86,54265072.14,1.2995038216605623,0.7099671443008729,0.05453690227852121,0.0631417139401089,0.07630896012262448,0.09318981862420797,0.8023339124378842,0.057848391430252895,5.655999999999999,鹏翎股份,2014-01-27,鹏翎股份,6,汽车I
3097,300749.XSHE,2020-10-30,2020-09-30,3090129.32,245743018.54,94612353.28,1.26,245743018.54,172748393.19,161384914.78,19456630.65,14.89,7.92,23.4303,36594056.72,-99835.05,2.7946,3684204.24,0.0151,20516.9395,40937919.31,289421606.58,250896173.04,4166882.97,-54151397.15,1.4106470732635341,1.2228732898491024,0.015061356105280711,0.020309476323210875,-0.26393506278068424,0.012574637270914023,0.9342194841864508,0.07917470358098093,12.133500000000002,顶固集创,2018-09-25,顶固集创,2,轻工制造I
3098,603567.XSHG,2020-10-30,2020-09-30,56484433.58,413496772.56,259589216.03,13.71,412071030.0,971847594.29,262528512.46,91224161.73,26.87,22.06,105.126,111096068.82,25902651.64,0.0968,76951999.69,0.0664,84916.0,352760347.66,2868282566.36,1225160350.85,83362244.05,-191124334.65,3.377788127514249,1.4427909355716235,0.066518010245419,0.09817024359366903,-0.2250745850605304,0.13660187292466444,0.27013341804050534,0.2206163815142306,12.500499999999999,珍宝岛,2015-04-24,珍宝岛,5,医药生物I
3099,603366.XSHG,2020-10-30,2020-09-30,45097964.2,934614481.83,651518621.22,4.83,934614481.83,525008335.33,614608873.9,46833367.32,21.31,5.01,40.56,199164546.31,5184704.06,0.4357,58354547.42,0.0541,80000.0,195174012.48,449655010.07,1801427773.2,58042055.96,11725634.15,0.5620687625874999,2.2517847165,0.05637245525000001,0.07255256994999999,0.014657042687500002,0.04825301242036929,1.1706649828972344,0.050109824136577705,4.984,日出东方,2012-05-21,日出东方,8,家用电器I
3100,600269.XSHG,2020-10-30,2020-09-30,325491907.96,1535314246.97,1624445775.98,21.2,1535314246.97,2494110626.8,871634865.11,60757130.05,1.53,3.96,79.4038,23526249.2,141845505.62,0.1666,466447756.05,0.1326,233540.7031,1590456185.8,9677350053.34,1811616956.0,465522248.81,716893406.88,4.143753069543619,0.7757178650028651,0.13937266765041265,0.1993323830196176,0.3069672212869175,0.2120034439870342,0.34947722676933823,0.03957309076621054,3.142,赣粤高速,2000-05-18,赣粤高速,20,交通运输I
3101,300660.XSHE,2020-10-30,2020-09-30,90815875.43,647365986.01,380392524.96,14.03,647365986.01,407952861.13,435920534.06,51749373.44,3.66,7.99,56.2838,23687824.39,13325584.09,3.4005,102343263.31,0.34,25937.2227,74456384.42,712223897.67,1421142299.78,101754129.85,-64895018.29,2.7459528181095503,5.479161420702148,0.35013723898048654,0.3923092731512846,-0.2502003357899996,0.14028521329910768,1.0685561386983085,0.0799383572173046,21.465000000000003,江苏雷利,2017-06-02,江苏雷利,3,电气设备I
3102,600733.XSHG,2020-10-30,2020-09-30,-1016829934.5,809608813.25,4582196227.05,-125.6,809608813.25,5281311290.61,1120402257.83,224587979.36,35.85,27.74,206.1259,290217860.26,205166436.34,0.4359,-1074935839.21,-0.2922,349365.9375,3482729.0,-3073217047.43,14108282048.14,-1074171757.4,-553742199.58,-0.8796556039267566,4.038253456847092,-0.2910501068811266,-0.30746321896364043,-0.15849919529719467,-1.2559521559778426,0.21214471107242605,0.2774030811972513,6.2475000000000005,北汽蓝谷,1996-08-16,北汽蓝谷,24,汽车I
3103,600035.XSHG,2020-10-30,2020-09-30,245103994.27,807778007.6,330508656.54,30.34,807778007.6,206477645.37,360168615.95,25362128.57,0.13,3.14,46.3713,1085076.29,90570029.19,0.2194,306221105.23,0.1397,161011.5938,1172750234.83,2407601320.87,1106074182.95,305592216.03,519195014.36,1.4952968690320483,0.6869531298000232,0.1522275436726967,0.1897951624586676,0.3224581547866151,0.3034298928219546,1.744346780517531,0.03139739920049787,2.7095000000000002,楚天高速,2004-03-10,楚天高速,16,交通运输I
3104,600717.XSHG,2020-10-30,2020-09-30,376687219.6,3997952614.68,2292755294.85,9.42,3997952614.68,317191840.17,3244153317.65,315173259.05,,7.88,109.7309,,80939575.72,0.1643,448315141.11,0.10300000000000001,241166.75,2303288360.15,8875688457.2,2888464845.82,448796963.4,719872251.15,3.6803118411638427,1.1977044289148484,0.15619367910377363,0.18609404629784163,0.29849564716114474,0.09422003107711932,10.22773257947394,0.07883366548485887,3.6854999999999998,天津港,1996-06-14,天津港,24,交通运输I
3105,603825.XSHG,2020-10-30,2020-09-30,49405629.27,2079907517.17,2567168193.04,2.38,2079907517.17,257812324.8,1805867229.83,32120464.05,6.01,1.54,63.6009,125033005.65,17450095.16,4.8398,54227544.58,0.2213,22861.5605,113261047.57,789969406.38,606023770.24,53775358.44,-17102722.21,3.4554483119382864,2.6508416616617225,0.2161078604848519,0.23522173142992578,-0.0748099510092498,0.023753762540953335,7.0045806818231675,0.015443217443487249,28.750999999999994,华扬联众,2017-08-02,华扬联众,3,传媒I
3106,300760.XSHE,2020-10-30,2020-09-30,1910363604.0,5499291606.0,1343722754.0,34.74,5499291606.0,3510543306.0,1731472514.0,221468879.0,16.6,4.03,4230.6055,912786158.0,68174480.0,0.8546,2089774605.0,1.5707,121569.125,607845633.0,12129566365.0,8147568378.0,2095849087.0,1781018963.0,9.977505690692436,6.702004623295593,1.5714216944475006,1.723997838266912,1.4650257316567836,0.3473835797170127,0.4932206678780108,0.04027225593172155,357.78200000000004,迈瑞医疗,2018-10-16,迈瑞医疗,2,医药生物I
3107,000519.XSHE,2020-10-30,2020-09-30,146762384.06,1582909627.62,1390144464.82,9.27,1582909627.62,1918675220.42,1188447308.73,133055530.45,1.17,8.41,146.3579,18486147.91,-10597837.71,2.1375,177218755.72,0.1054,139255.8906,72916158.31,3261828587.38,3668271882.82,177338899.26,257741356.0,2.3423271886927273,2.634195125976236,0.1053904315484662,0.12734750285673013,0.18508470621206166,0.09271684339974993,0.6194103598574894,0.08405756597112686,10.4095,中兵红箭,1993-10-08,中兵红箭,27,国防军工I
3108,002404.XSHE,2020-10-30,2020-09-30,91906744.61,641619841.64,223091751.42,14.32,641619841.64,488908679.17,531389249.38,30327465.53,5.0,4.73,34.8337,32091449.58,17633492.57,0.3149,77103134.6,0.156,57767.3633,128390171.82,497471558.24,645362874.45,76969216.92,-62926665.45,0.861163691436822,1.1171755773211827,0.15909804318522533,0.13323996894280962,-0.10893117126223417,0.14324174323394293,1.0868885581702445,0.04726703191173463,5.6899999999999995,嘉欣丝绸,2010-05-11,嘉欣丝绸,10,纺织服装I
3109,603396.XSHG,2020-10-30,2020-09-30,23600180.54,335909408.31,306288544.85,7.03,335909408.31,674966781.09,244736704.36,13941881.16,3.57,4.15,41.5184,12006948.81,1822554.8,4.3332,34972930.62,0.21100000000000002,10577.9336,33315648.81,394175937.6,424987625.17,34388211.53,-52129789.47,3.726398297678859,4.01768096908833,0.2231076638635735,0.32509384942631897,-0.4928163802238274,0.07025757527523656,0.36259073959873417,0.041504884397681074,42.979000000000006,金辰股份,2017-10-18,金辰股份,3,电气设备I
3110,000926.XSHE,2020-10-30,2020-09-30,-15103092.03,918963984.33,1115345569.24,-1.64,918963984.33,30006321549.57,685015603.08,58118603.63,8.5,6.32,50.7218,78137640.89,65121944.28,0.7694,-6789596.53,-0.0185,96246.25,638385291.82,6512676128.01,2766329788.98,-239912.91,916535841.47,6.766680393272465,2.874220854298219,-0.01569213556891827,-0.0002492698780471966,0.952282131999948,-0.016434911800173965,0.022829042938447633,0.06324361413616576,5.273999999999999,福星股份,1999-06-18,福星股份,21,房地产I
3111,600658.XSHG,2020-10-30,2020-09-30,192593786.49,1076255009.85,1012116755.22,17.89,1076255009.85,8750534573.19,468477782.09,66698301.77,0.7,6.2,60.851000000000006,7550080.52,60231230.04,0.1562,147576296.1,0.1768,111858.5078,194053233.13,2943358825.08,2649301960.37,149516111.43,467504180.39,2.6313231625998856,2.3684402844948376,0.1721762521938452,0.1336653906534591,0.4179424431674745,0.1789480975487791,0.05353704715656209,0.06197258192488776,5.223000000000001,电子城,1993-05-24,电子城,27,房地产I
3112,002511.XSHE,2020-10-30,2020-09-30,218993617.46,1939114329.2,667652878.97,11.29,1939114329.2,1758474281.96,1033535713.24,98189121.46,25.48,5.06,281.0073,494077231.08,-10057703.35,2.3744,270680358.04,0.16699999999999998,131066.8281,53205582.86,2632715951.71,888887406.03,270461797.81,-93239029.05,2.0086821279456903,0.6781940319420914,0.1670854636788147,0.2063541185292482,-0.07113854085097829,0.11293486627492867,0.5877457087902465,0.050636066157331135,21.346000000000004,中顺洁柔,2010-11-25,中顺洁柔,9,轻工制造I
3113,601811.XSHG,2020-10-30,2020-09-30,177036649.99,2122291885.71,5074635502.07,8.34,2122291885.71,2729683464.66,1428829622.5,315160981.82,8.64,14.85,128.6896,183365778.64,-19873051.09,0.2077,173368457.91,0.1444,123384.1016,792353770.15,4017547713.79,2572524766.32,179100794.36,1059833024.6,3.256130783214294,2.084972644741452,0.14348416667484168,0.14515710860433903,0.8589704920297446,0.0834176727442811,0.5234415055805638,0.1485003000492389,9.881499999999999,新华文轩,2016-08-08,新华文轩,4,传媒I
3114,605198.XSHG,2020-10-30,2020-09-30,32043940.0,188976484.0,65628736.0,16.96,188976484.0,506723219.0,127446334.0,9579354.0,7.68,5.07,88.6032,14514733.0,8329009.0,1.954,30943519.0,0.0848,37800.0,128215584.0,1527499839.0,118791715.0,31067794.0,11901205.0,4.0410048650793655,0.3142637962962963,0.08477232804232805,0.08218993121693122,0.03148466931216931,0.1695657540120177,0.25151074436950166,0.05069071980405774,25.142,安德利,2020-09-18,安德利,0,农林牧渔I
3115,603990.XSHG,2020-10-30,2020-09-30,11625119.93,80568589.1,36948494.28,14.43,80568589.1,45044709.35,21460850.28,12510317.23,21.55,15.53,62.608000000000004,17363932.81,2340064.3,0.8932,13572194.49,0.0651,14560.0,31149601.18,229527254.28,83704622.27,13605852.31,-5027930.76,1.5764234497252747,0.5748943837225274,0.07984285666208792,0.0934467878434066,-0.03453249148351648,0.14428848835333521,0.4764344268102154,0.15527536686130206,33.344,麦迪科技,2016-12-08,麦迪科技,3,计算机I
3116,600097.XSHG,2020-10-30,2020-09-30,83265859.46,501557773.82,167229705.56,16.6,501557773.82,364738032.31,278480348.02,36479473.15,21.68,7.27,22.5998,108729585.86,-9629350.51,0.3233,87783458.58,0.3381,24093.6562,86776870.85,702077771.08,611642202.14,88557226.3,-62266547.4,2.913952806714325,2.5386026805678417,0.3455924612222199,0.36755412115492875,-0.2584354440983515,0.16601449285856867,0.7635078422074519,0.07273234521351836,9.025500000000001,开创国际,1997-06-19,开创国际,23,农林牧渔I
3117,002058.XSHE,2020-10-30,2020-09-30,711295.13,21885116.63,14210895.52,3.25,21885116.63,51565937.62,14982270.95,3918467.43,11.3,17.9,23.669,2473691.97,-41407.65,0.436,984441.67,0.005,14344.833,16872387.09,13123091.11,374887.25,717348.01,5013543.26,0.09148305253884795,0.0026133957084059464,0.004958545909875702,0.00500074145164325,0.03495016818947979,0.03250131776885121,0.29054588438607354,0.17904713492038632,16.614499999999996,威尔泰,2006-08-02,威尔泰,14,电气设备I
3118,000988.XSHE,2020-10-30,2020-09-30,143048943.38,1766080440.09,1214441981.01,8.1,1766080440.09,1692756245.15,1341469058.83,70872899.63,7.02,4.01,229.4557,124013881.94,-7509637.72,0.8909999999999999,167763705.02,0.1444,100550.2734,118198448.24,2825928550.57,2603184001.86,167724359.89,183682155.73,2.810463318511474,2.5889377659911963,0.14226609092442308,0.16680646826565465,0.18267693315889083,0.08099797729072306,0.7924762130835491,0.040130051848820826,23.756999999999998,华工科技,2000-06-08,华工科技,20,电子I
3119,601877.XSHG,2020-10-30,2020-09-30,1302541372.25,8638100030.97,8177613071.64,15.08,8638100030.97,4167178170.21,5741321044.32,330207278.62,6.68,3.82,650.797,576929934.41,267812391.57,0.259,1530749704.37,0.5755,214997.3594,1164953965.85,12024777031.1,10972470816.83,1531159415.57,1844590938.46,5.592988241650005,5.103537479460783,0.6058406372455196,0.7121759168777959,0.8579598110450095,0.15079026262488576,1.3777479171308562,0.03822684125399275,30.321999999999996,正泰电器,2010-01-21,正泰电器,10,电气设备I
3120,300137.XSHE,2020-10-30,2020-09-30,48318298.48,234126956.65,180155612.23,20.64,234126956.65,420420897.72,113118403.16,29872793.8,12.43,12.76,41.3274,29106509.78,-2128611.1,1.9976,51778055.72,0.0831,55103.2539,141100821.37,1003190753.32,471132852.81,48553396.39,26751705.92,1.8205653610593766,0.8550000580092785,0.08768683346302349,0.08811348324023384,0.04854832342305651,0.2063764855246112,0.2690598963406828,0.1275922867978731,7.522000000000001,先河环保,2010-11-05,先河环保,9,公用事业I
3121,002558.XSHE,2020-10-30,2020-09-30,316805113.93,501615649.72,38702645.13,63.16,501615649.72,,83364562.39,59900405.28,18.03,11.94,389.8956,90465172.02,-14585494.43,0.2478,331053689.47,0.1536,202438.0,180217244.17,4606324013.1,3866115858.43,332282157.32,244226027.68,2.2754245809087226,1.9097777385816892,0.1564948843250773,0.1641402095061204,0.12064238318892699,0.6315694378890281,,0.11941494511472316,18.214,巨人网络,2011-03-02,巨人网络,9,传媒I
3122,603889.XSHG,2020-10-30,2020-09-30,13893973.37,642715832.16,163641226.09,2.16,642715832.16,777860040.12,560145501.77,29167208.03,2.31,4.54,26.1502,14848221.9,4313000.92,0.1744,13104908.06,0.0236,51174.6406,104563707.16,815576844.57,1026239859.63,12933259.77,204305150.62,1.5937128917911738,2.0053679861700875,0.027150114211061015,0.025272790621220308,0.39923123684819783,0.021617599372503373,0.7201109105483637,0.045381188031383385,4.806,新澳股份,2014-12-31,新澳股份,5,纺织服装I
3123,002409.XSHE,2020-10-30,2020-09-30,131964676.1,756661259.18,273639011.33,17.44,756661259.18,505353661.11,495302678.83,54867769.45,4.27,7.25,252.5792,32319743.17,10293559.63,2.5833,163228552.28,0.2875,46285.3516,76993579.52,1098208864.91,2996796022.91,163488982.1,140443812.25,2.372692065517333,6.47461004252153,0.28511110219156244,0.35321970439563427,0.30343036704943166,0.1744039020089534,0.9801109934418537,0.07251298884980666,52.3255,雅克科技,2010-05-25,雅克科技,10,电子I
3124,002870.XSHE,2020-10-30,2020-09-30,28865725.66,297888554.58,112609875.48,9.69,297888554.58,95655166.27,213282271.87,15015942.7,5.36,5.04,23.9158,15961640.13,6937364.15,1.1041,34925711.55,0.2608,11067.0,53345234.6,147193313.97,472593519.37,34645862.09,53436323.06,1.3300200051504474,4.270294744465528,0.2608270141863197,0.31305558950031626,0.48284379741574046,0.09690109007611407,2.2296994525939264,0.050407920912474556,23.07,香山股份,2017-05-15,香山股份,3,机械设备I
3125,600277.XSHG,2020-10-30,2020-09-30,30196702.82,2596687749.21,2303201156.34,1.16,2596687749.21,302732637.93,2321022596.15,61656741.08,2.73,2.37,90.6589,70991206.36,164844171.43,0.3908,36713395.65,0.0125,273894.0,346636109.68,2620122818.06,9672416035.86,37287799.99,655856743.8,0.9566192826640963,3.531445024666477,0.01102495959020643,0.01361395283941963,0.23945641153146835,0.01162893106003479,7.6669057291625204,0.023744380162288692,2.526500000000001,亿利洁能,2000-07-25,亿利洁能,20,化工I
3126,002358.XSHE,2020-10-30,2020-09-30,5601976.0,432324551.38,853671037.18,1.3,432324551.38,867603616.57,330707909.78,32035489.28,4.68,7.41,48.9982,20214973.76,29333752.4,0.7288,11807606.42,0.0059,92975.6953,228811278.75,1456722796.03,1935304871.84,9908423.29,41870706.65,1.5667780610079503,2.0815169659075403,0.00602520473971653,0.01065700370191262,0.04503403444835545,0.012957802146832127,0.3811739640821538,0.07410055519109714,5.275000000000001,森源电气,2010-02-10,森源电气,10,电气设备I
3127,002926.XSHE,2020-10-30,2020-09-30,596197539.03,1324748713.34,15749848.27,45.0,1324748713.34,,,532318225.21,,40.18,314.475,,,1.2637,777910666.1,0.2271,262500.0,814078671.04,6706221250.59,8114012431.39,777761389.48,-3198534092.66,2.554750952605714,3.091052354815238,0.22712287201142858,0.2962900531352381,-1.2184891781561904,0.4500457581323836,,0.40182581032134146,11.758,华西证券,2018-02-05,华西证券,2,非银金融I
3128,600157.XSHG,2020-10-30,2020-09-30,153186342.13,5652055488.97,3504472418.35,2.71,5652055488.97,695229268.54,4291095380.76,193321622.12,0.86,3.42,162.7779,48356255.36,690903626.99,0.1619,245724283.6,0.0077,1242579.5,338697093.16,2603017354.33,9287528857.1,249468216.73,1457410114.48,0.20948497495170326,0.7474394078688728,0.012328091854887353,0.020076640305912018,0.1172890840771154,0.02710276684808624,6.172201854751333,0.03420377285701947,1.3364999999999998,永泰能源,1998-05-13,永泰能源,22,采掘I
3129,601326.XSHG,2020-10-30,2020-09-30,376491644.84,1700098009.26,285965646.94,22.15,1700098009.26,199664369.67,981401981.49,151311534.68,,8.9,144.1552,,62297558.61,0.0962,482598424.48,0.0699,558741.1875,1334346000.28,2655247710.86,5207544792.61,482711183.78,922649427.52,0.47521961334915913,0.9320137675746338,0.06738211774302033,0.08639262588459169,0.1651300187208769,0.22145290612032134,4.915258456539018,0.08900165393750518,2.485,秦港股份,2017-08-16,秦港股份,3,交通运输I
3130,600172.XSHG,2020-10-30,2020-09-30,-39952174.28,706733230.34,320764091.98,-5.65,706733230.34,917203210.91,540207087.19,51756246.19,2.79,7.32,44.9962,19707991.76,81189346.19,3.068,-41384733.21,-0.0277,144218.4531,230287491.17,814227684.85,1800348649.4,-38660863.29,-23990722.1,0.5645794053035783,1.2483483290114419,-0.027702539738307594,-0.02680715432663311,-0.016634987814884556,-0.056530770826751044,0.5889720846638069,0.07323307291649601,3.5509999999999997,黄河旋风,1998-11-26,黄河旋风,21,机械设备I
3131,603393.XSHG,2020-10-30,2020-09-30,88127859.15,421946167.43,588624870.7,20.89,421946167.43,27326828.24,234495211.09,26837321.8,7.19,6.36,83.8253,30328200.23,41579485.57,1.6542,130249422.37,0.19,31360.0,119055175.95,935321626.23,1031862358.73,129621545.23,134862749.34,2.9825306958864797,3.290377419419643,0.2810199590242347,0.4133340090242347,0.4300470323341837,0.20886043280537733,8.58113532351898,0.06360366291145957,22.313999999999997,新天然气,2016-09-12,新天然气,4,公用事业I
3132,600664.XSHG,2020-10-30,2020-09-30,-24804547.28,2839693137.45,1887384081.44,-0.87,2839693137.45,1564895713.59,2254898859.29,307872665.24,8.96,10.84,84.7372,254309293.08,9574157.99,0.3128,7904231.66,-0.0157,250701.9062,1285223044.53,1481471372.84,655515009.48,10330600.46,93767542.22,0.5909294409824475,0.2614718888324113,-0.00989404015947606,0.004120670886227191,0.037402006088137194,-0.008734939333013319,1.440925960565817,0.108417582583048,3.4139999999999993,哈药股份,1993-06-29,哈药股份,27,医药生物I
3133,603958.XSHG,2020-10-30,2020-09-30,-14700681.35,196563180.71,123227288.52,-7.48,196563180.71,476436538.45,72243766.29,26736429.03,56.97,13.6,14.7587,111979179.27,-982620.23,0.3465,-18861162.39,-0.0483,21736.0,70811146.03,232812365.65,462054718.96,-18696582.07,17089328.24,1.071091119111152,2.125757816341553,-0.0676328733437615,-0.0860166639216047,0.07862223150533676,-0.07478858093820066,0.15163355548890523,0.13601951766056156,7.032500000000001,哈森股份,2016-06-29,哈森股份,4,纺织服装I
3134,600039.XSHG,2020-10-30,2020-09-30,742667343.05,17093572962.17,22542984129.63,4.34,17093572962.17,2869222154.45,15154590102.37,171754905.89,0.12,1.0,158.5879,20774891.88,607408108.46,0.3726,871931980.52,0.1973,370532.5625,290703149.7,9371903222.59,3223200848.28,865937200.03,1584166676.3,2.529306239472543,0.8698832908322329,0.20043240951326646,0.23370070208876714,0.42753777579264707,0.04344716840028742,5.281776483869016,0.01004792305681866,4.011,四川路桥,2003-03-25,四川路桥,17,建筑装饰I
3135,601231.XSHG,2020-10-30,2020-09-30,495304485.16,12461635188.75,11193745657.31,3.97,12461635188.75,7265409620.18,11197914751.58,286693254.8,0.63,2.3,556.6635,78395364.7,24681479.94,0.8593,575701614.07,0.22699999999999998,218128.3281,390854336.82,6756107438.91,1797855763.26,572385288.11,-365363765.12,3.0973085879119244,0.824219292798953,0.22707022488749368,0.262407589649517,-0.16749945699510452,0.0397463477030002,1.5412640631406784,0.02300607026747327,23.575500000000005,环旭电子,2012-02-20,环旭电子,8,电子I
3136,601607.XSHG,2020-10-30,2020-09-30,1476649244.08,53157417095.06,36141612791.52,2.78,53157417095.06,23633105891.91,46099140770.3,1275290708.44,6.03,2.4,577.2283,3204532381.9,308918210.87,0.4483,1871399656.73,0.4079,284208.9375,1667684535.82,24331189216.35,15981080059.99,1844094942.43,1492258072.11,8.561021842020713,5.623004047854758,0.5195646755760452,0.6488518477466951,0.5250567013255872,0.027778799738131507,1.9506171123314138,0.023990832853286147,19.756999999999998,上海医药,2010-03-09,上海医药,10,医药生物I
3137,002403.XSHE,2020-10-30,2020-09-30,7537905.32,800047100.19,598346886.28,0.94,800047100.19,920355271.17,554508364.92,58275869.56,18.79,7.28,29.8473,150324273.48,28634474.53,0.4683,-3005823.6,0.0159,35032.082,98834863.97,838368941.0,1112928820.87,-3043587.01,-148289198.11,2.393146205241241,3.1768846078574486,0.021517149109207954,-0.008687999217403063,-0.42329541849667973,0.009421826937701359,0.6024938219945024,0.07284054844541064,8.8265,爱仕达,2010-05-11,爱仕达,10,家用电器I
3138,300542.XSHE,2020-10-30,2020-09-30,5399997.92,318086324.16,220948496.5,1.7,318086324.16,126099463.29,261870437.36,20177182.59,2.49,6.34,47.2631,7908326.69,904277.98,15.1843,5725819.79,0.005,30008.3477,9380474.67,318207243.54,8392107.23,5725819.79,-47407792.17,1.0603957496133654,0.027965909066029655,0.01799498584188959,0.019080756618932406,-0.15798201435129333,0.016976517095666638,2.0766974777502245,0.06343304020782331,18.4025,新晨科技,2016-09-20,新晨科技,4,计算机I
3139,002103.XSHE,2020-10-30,2020-09-30,20674571.9,634209859.57,241047455.0,3.26,634209859.57,188758931.0,507756104.06,20885839.55,9.47,3.29,27.0876,60036439.63,16073216.32,1.0936,22738008.5,0.0386,53427.2969,62250337.19,-239090767.65,676093046.09,23489758.65,21642866.81,-0.44750676437459813,1.2654449791001872,0.03869664590873209,0.04396583771394206,0.04050900581870912,0.03259894432107622,2.6899712843785917,0.03293206378746743,5.2375,广博股份,2007-01-10,广博股份,13,传媒I
3140,300057.XSHE,2020-10-30,2020-09-30,13855069.84,1372334807.46,251345235.78,1.01,1372334807.46,670912643.02,1257038067.64,22104963.48,1.66,1.61,39.8621,22808950.34,17324271.48,1.838,20847489.01,0.0223,67448.6094,67643991.26,843949375.18,1818761462.32,18360949.06,-48279773.73,1.2512479985688183,2.6965143959217044,0.020541668632237213,0.02722213137280781,-0.07158008765411254,0.010095983694856358,1.8736240563028526,0.01610755870931613,6.657999999999999,万顺新材,2010-02-26,万顺新材,10,轻工制造I
3141,002725.XSHE,2020-10-30,2020-09-30,3114041.25,193462548.73,59042806.15,1.61,193462548.73,186615719.62,163793865.35,8718257.47,1.32,4.51,26.368000000000002,2561703.2,7421611.18,1.5283,2856284.07,0.0122,25600.0,60255015.16,344409998.84,297170708.05,3842841.68,64412270.0,1.3453515579687498,1.1608230783203126,0.012164223632812499,0.0150111003125,0.25161042968749997,0.01609635182851858,0.8777066888230451,0.045064316206065116,10.208499999999999,跃岭股份,2014-01-29,跃岭股份,6,汽车I
3142,600686.XSHG,2020-10-30,2020-09-30,26301211.64,2828930633.1,5094267127.23,0.93,2828930633.1,2057227812.44,2420881845.23,104026306.04,4.86,3.68,42.8794,137612430.13,61944984.48,0.7575,28026356.02,0.0185,71704.7422,267634268.05,1567214510.82,1402168856.05,26468097.08,-286911843.66,2.1856497391047034,1.9554757649627252,0.0366798775548767,0.036912617308036286,-0.40012952401354573,0.00929722748669118,1.17676896578541,0.03677230711238962,6.396000000000002,金龙汽车,1993-11-08,金龙汽车,26,汽车I
